,srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool
2673,176,2013-04-28 12:25:18,25,215,,,59,9768,5,0.0,0,0.69,,5.8,10,187.62,1,6659,5,116,1,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2703,177,2013-03-26 11:30:59,5,219,,,219,1927,2,3.0,1,2.56,,4.15,30,47.0,1,11155,8,94,2,2,1,0,,1039.59,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2732,178,2013-03-02 11:49:29,5,219,,,219,8120,2,4.0,1,1.95,0.002,4.42,28,82.0,0,18774,1,79,1,0,1,0,,,1,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,0,,0
2765,179,2013-01-10 22:23:49,5,219,,,59,1231,5,5.0,1,3.69,0.1118,6.21,25,900.0,0,13083,5,76,2,0,1,0,,1287.09,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2795,180,2013-06-29 15:53:06,5,219,,,219,12692,2,2.0,1,2.71,0.0204,0.0,25,52.0,1,3069,3,1,2,0,1,0,,217.78,1,,,,1.0,0.0,25.0,1.0,0.0,25.0,,,,1.0,0.0,81.0,,,,,,,1.0,0.0,25.0,0,,0
2828,181,2013-01-21 09:44:20,31,219,,,219,1004,2,3.0,1,3.0,0.2657,4.34,7,51.0,1,27172,1,39,2,0,1,1,,149.53,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2860,183,2013-02-06 16:54:54,5,219,,,219,1840,3,4.5,1,2.2,0.1666,5.0,7,93.0,0,8254,2,16,2,0,1,1,,,0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
2893,184,2013-06-25 11:59:56,18,129,3.5,334.43,219,4690,2,0.0,0,1.61,,0.0,9,282.57,0,24483,1,46,2,1,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
2901,185,2013-06-28 05:37:16,5,219,,,127,8162,3,4.0,0,2.2,0.061,0.0,9,76.0,1,14019,4,10,2,1,1,0,,617.47,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,,0
2917,187,2013-05-03 03:45:10,5,219,,,100,5988,3,4.0,0,3.95,0.21,5.01,33,116.0,0,15438,2,23,1,0,1,0,,,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
2949,188,2012-12-11 07:15:29,15,55,,,55,333,4,4.0,1,0.69,0.0335,4.83,22,95.07,1,15784,3,13,1,0,1,0,,,0,,,,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,0,,0
2981,190,2013-05-28 20:12:34,5,219,,,109,8937,5,4.5,0,4.98,,5.26,10,144.0,0,22270,3,22,1,0,1,0,,6903.31,0,,,,,,,,,,,,,,,,,,,,,,,,,1,462.84,1
2995,191,2013-02-07 20:58:47,15,55,,,55,1131,1,0.0,0,4.34,,4.93,14,55.0,0,22215,1,8,2,0,1,1,,,1,,,,,,,,,,,,,0.0,0.0,,,,,-1.0,0.0,2.0,,,,0,,0
3009,192,2013-03-15 12:10:10,5,219,,,219,35853,4,4.0,1,2.77,0.053,5.42,4,229.0,0,19363,2,13,2,0,1,1,,412.26,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3015,193,2013-02-11 16:12:40,5,219,,,219,1230,3,3.5,0,5.83,,5.7,9,118.0,1,25459,3,11,2,0,1,1,,186.71,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3047,194,2013-05-22 19:33:08,5,219,,,219,4548,3,4.0,0,3.14,0.5143,5.19,2,209.0,0,1099,5,50,2,0,1,0,,1178.03,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3060,195,2012-12-24 07:32:56,5,219,,,219,8660,3,3.0,1,1.39,0.0875,5.1,7,95.0,0,19965,2,2,2,1,1,0,,302.46,1,,,,0.0,0.0,,-1.0,0.0,7.0,,,,,,,,,,,,,-1.0,0.0,7.0,0,,0
3093,196,2013-02-05 17:32:52,7,100,,,100,14785,2,0.0,0,1.1,,4.64,6,79.35,0,19226,3,16,2,0,1,1,,471.7,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3102,198,2012-12-07 15:46:29,5,219,,,219,2571,0,3.5,1,2.2,0.3849,4.71,12,36.0,0,20757,2,20,2,0,1,1,,421.3,0,,,,1.0,0.0,14.0,,,,,,,,,,,,,,,,1.0,0.0,13.0,0,,0
3114,199,2012-12-14 20:09:24,14,100,,,100,848,4,4.5,0,3.74,0.1684,5.54,6,141.05,1,20438,3,44,2,0,1,0,,567.47,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3146,203,2013-01-03 20:48:24,5,219,,,219,14082,4,4.0,1,4.29,0.239,5.33,7,229.0,0,8192,3,6,2,0,1,0,,222.64,0,,,,0.0,0.0,,0.0,-1.0,,,,,1.0,0.0,15.0,,,,,,,-1.0,-1.0,2.0,0,,0
3156,204,2013-02-18 06:31:41,31,219,,,219,8150,2,2.5,1,3.37,0.0708,4.22,27,110.0,0,2463,2,136,3,1,1,1,,2127.92,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3173,207,2012-11-12 18:04:44,5,219,,,219,8161,4,4.0,1,5.48,0.0375,5.76,2,338.0,0,4562,2,127,2,2,1,0,,1330.83,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3181,213,2013-01-18 10:01:41,18,129,,,195,5422,2,3.0,1,2.08,,4.75,3,134.51,0,20954,1,28,2,0,1,1,,,1,,,,,,,,,,,,,,,,,1.0,,,,,,,,0,,0
3196,218,2013-03-14 00:42:18,32,55,5.0,185.91,129,19663,4,4.5,0,1.61,0.0056,5.12,1,143.3,0,22417,1,0,1,1,2,0,,528.35,1,,,,,,,,,,,,,,,,,,,,,,,,,1,141.69,1
3201,220,2013-06-29 22:21:23,5,219,,,131,2413,3,,0,0.0,,0.0,7,228.0,0,26229,7,254,2,0,1,0,,5671.13,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3213,221,2012-12-02 18:55:11,5,219,,,219,18420,2,3.5,1,2.08,,4.67,4,77.0,0,23055,2,2,2,0,1,0,,634.89,1,,,,,,,,,,,,,0.0,0.0,5.0,,,,,,,,,,0,,0
3218,224,2013-03-07 08:45:18,5,219,,,219,4175,3,4.5,1,1.79,,4.91,14,128.0,0,8662,5,28,2,0,1,0,,125.51,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3247,225,2012-12-18 07:34:17,5,219,,,219,1389,2,3.0,1,2.4,0.1074,4.23,16,64.0,0,14933,1,18,2,0,1,1,-53.794,1.36,0,,,,0.0,0.0,,,,,,,,1.0,0.0,17.0,,,,,,,,,,0,,0
3267,226,2013-05-30 08:04:51,5,219,,,219,3035,3,4.0,1,2.3,0.1873,4.86,16,99.0,0,6771,4,5,3,0,2,0,,192.99,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3300,229,2013-05-20 16:22:08,15,55,,,99,4131,3,3.5,1,2.4,0.5937,4.81,2,128.15,0,16828,1,0,2,0,1,0,-14.1622,,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0
3328,230,2013-01-16 09:07:55,5,219,,,219,7088,3,4.0,1,1.1,0.0087,5.07,10,90.0,0,6849,3,58,2,0,1,1,-16.3396,102.51,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
3353,231,2013-03-17 22:31:30,18,129,,,55,18618,4,3.5,0,4.54,0.3713,5.11,6,149.08,0,24556,2,15,2,1,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3365,235,2013-05-28 09:57:11,5,219,,,219,2543,3,3.0,1,3.22,0.0655,4.79,27,75.0,0,1986,5,12,2,0,1,0,,1048.88,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
3399,236,2013-04-16 15:12:27,5,41,,,70,18,3,3.5,1,1.39,0.0015,4.29,30,64.0,0,25423,1,15,3,0,1,0,,,1,,,,,,,,,,,,,-1.0,0.0,10.0,-1.0,0.0,10.0,-1.0,0.0,11.0,,,,0,,0
3430,237,2012-11-04 22:27:43,5,85,,,220,9279,4,4.0,0,4.3,0.7676,5.33,2,233.0,0,21978,2,26,1,0,1,1,,,0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0
3447,240,2012-12-02 20:56:30,5,219,,,219,2330,2,4.0,0,1.61,0.0496,4.73,31,79.0,0,26392,1,83,2,5,2,1,,855.05,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3478,241,2013-05-20 11:00:55,32,220,,,219,1700,2,2.0,1,2.56,0.0102,4.27,22,43.16,0,14506,1,1,2,0,1,0,,7522.56,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
3512,242,2013-06-04 09:33:09,5,219,,,219,4595,3,4.0,0,0.0,0.1405,0.0,2,100.0,0,11146,2,12,2,0,1,0,,1162.39,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3544,246,2013-03-04 09:55:43,14,100,,,219,11396,4,5.0,0,0.69,0.0551,5.36,1,159.64,0,18294,1,6,2,0,1,0,,87.17,0,,,,,,,,,,,,,,,,,,,,,,,,,1,181.32,1
3568,247,2013-02-11 15:37:28,5,219,2.57,122.51,219,4861,3,4.5,1,2.48,0.1011,4.82,29,114.0,0,5837,1,2,1,1,1,0,,164.79,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
3598,248,2013-04-08 08:24:04,5,219,,,219,19385,2,3.0,1,3.3,0.0496,3.95,35,43.0,0,8993,2,18,2,0,1,1,-47.6908,,0,,,,0.0,0.0,,-1.0,0.0,5.0,,,,,,,,,,,,,-1.0,0.0,5.0,0,,0
3631,252,2013-04-15 22:03:44,5,219,,,109,3744,3,4.0,0,4.37,,5.05,13,91.0,0,24277,2,14,4,0,2,0,,6352.11,0,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0
3648,253,2013-04-01 17:12:15,14,100,,,100,5792,3,4.0,0,3.87,,4.76,9,117.03,0,10959,2,4,3,0,1,1,,114.2,0,,,,,,,,,,,,,,1.0,,,,,,,,-1.0,0.0,20.0,0,,0
3657,257,2013-02-04 11:37:41,5,219,,,219,3629,3,3.5,1,2.08,,4.74,15,89.0,0,16027,3,19,3,0,3,1,,303.07,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
3690,259,2012-11-13 00:55:20,5,219,,,219,6838,4,4.5,0,3.22,0.8328,5.04,15,89.0,1,10343,1,4,4,0,2,1,,384.68,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
3705,262,2012-12-26 18:54:01,5,219,,,100,30078,3,4.0,1,1.39,,4.92,7,100.0,0,4485,1,2,1,1,2,1,,108.24,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
3711,264,2012-12-27 11:34:36,15,55,,,13,9950,0,3.0,0,2.89,0.1452,5.57,4,336.5,0,27320,1,19,1,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3728,265,2013-01-23 18:27:52,5,219,2.3,74.79,219,1753,2,3.0,0,3.69,0.0141,5.07,1,60.0,0,9402,1,14,4,0,2,0,,18.89,0,,,,,,,1.0,0.0,5.0,,,,-1.0,0.0,15.0,,,,,,,-1.0,0.0,15.0,0,,0
3755,267,2013-04-13 12:59:07,14,100,,,100,1786,2,5.0,1,1.61,0.062,4.86,3,103.59,0,2651,1,13,2,2,1,1,,124.5,0,,,,1.0,0.0,6.0,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
3763,268,2013-02-09 17:10:47,21,73,,,31,7338,4,1.0,1,1.39,,4.85,22,121.63,0,26361,3,230,2,0,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
3794,271,2013-05-10 12:16:12,5,219,,,219,1654,2,3.5,0,0.0,0.0025,4.17,20,61.0,1,10491,1,4,2,0,1,0,,,0,,,,-1.0,0.0,2.0,1.0,0.0,4.0,,,,,,,,,,,,,-1.0,0.0,2.0,0,,0
3824,275,2013-03-15 11:00:05,5,219,,,219,67795,2,2.5,1,1.79,,4.23,3,79.0,0,22247,2,4,1,2,1,0,,262.52,0,,,,0.0,0.0,,,,,,,,,,,,,,,,,,,,1,179.44,1
3829,276,2012-11-05 11:14:06,5,219,,,219,5830,4,4.5,1,1.95,0.0602,4.79,10,104.0,0,6722,1,3,2,0,1,1,,539.85,0,,,,1.0,0.0,4.0,0.0,0.0,4.0,,,,1.0,0.0,33.0,,,,,,,0.0,0.0,,0,,0
3862,277,2013-05-18 05:43:20,14,100,,,100,2899,5,5.0,1,4.53,0.157,5.65,3,243.17,0,2142,1,0,2,0,1,1,,310.01,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
3894,282,2012-12-17 00:10:00,24,219,,,219,1698,3,4.0,1,1.39,0.0759,4.97,13,184.17,0,21576,1,17,2,2,1,1,,,0,,,,-1.0,0.0,2.0,,1.0,,,,,,,,,,,,,,,,,0,,0
3916,288,2013-03-19 20:59:11,5,219,,,219,4991,2,2.5,1,2.56,,4.15,21,65.0,0,26661,3,157,4,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,0
3943,290,2012-11-01 14:06:25,5,219,,,219,33,3,3.5,1,1.61,,4.55,12,80.0,0,1742,1,2,2,0,1,1,,106.55,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
3973,292,2013-06-22 21:03:17,18,129,,,129,609,5,5.0,1,4.61,0.0127,0.0,8,284.74,1,19968,3,103,2,0,1,1,,227.64,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4005,293,2013-06-07 15:15:10,14,100,,,100,231,3,4.0,1,1.1,0.0222,0.0,32,88.26,0,7306,1,56,2,0,1,1,,,1,,,,0.0,0.0,,,,,,,,-1.0,0.0,20.0,,,,,,,,,,0,,0
4038,294,2012-12-21 10:58:32,5,59,,,219,8646,2,3.5,1,2.2,0.0288,4.18,14,51.0,1,6296,1,0,2,0,1,1,,,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,-1.0,0.0,9.0,0,,0
4069,295,2013-04-08 11:16:28,29,132,,,132,11651,4,4.0,0,3.26,0.1195,4.98,4,158.71,0,23141,2,31,2,2,1,1,,,1,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0
4081,296,2013-03-30 18:18:42,5,219,,,35,753,3,4.5,0,3.18,0.2625,5.1,9,112.0,0,25091,2,2,1,0,1,0,,,0,,,,1.0,0.0,44.0,,,,,,,,,,,,,,,,,,,0,,0
4111,297,2013-06-04 20:07:38,5,219,,,219,2049,3,4.0,1,1.95,,0.0,12,199.0,0,25578,2,10,1,0,1,1,,627.9,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4124,299,2013-01-14 10:27:10,17,98,,,98,5841,4,4.0,0,4.32,0.2734,4.61,4,69.54,1,6753,1,2,8,0,4,0,,,0,,,,0.0,0.0,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0,,0
4152,300,2013-01-07 10:26:56,14,100,,,219,5090,4,4.0,1,4.77,0.4623,5.33,24,143.02,1,20319,14,70,2,0,1,0,,3813.7,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,,,,0,,0
4185,307,2013-02-08 09:39:15,5,219,,,219,1073,5,4.5,1,3.99,0.0044,6.21,26,749.0,0,8841,3,146,2,0,1,1,,320.8,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
4212,308,2013-01-08 13:18:12,5,219,,,219,5711,3,4.5,1,0.0,,4.74,18,148.0,0,18410,12,226,4,0,2,0,,741.45,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4234,309,2013-02-21 13:08:25,14,100,,,100,5700,4,4.5,1,2.08,0.0088,5.47,6,211.09,0,982,1,118,2,0,1,0,,1519.85,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4265,310,2013-01-09 09:33:14,5,219,,,219,1211,2,3.0,1,3.4,0.0478,4.54,36,56.0,0,9899,3,29,2,1,1,1,-14.7711,381.39,0,,,,0.0,0.0,7.0,-1.0,0.0,9.0,,,,-1.0,0.0,20.0,,,,,,,-1.0,0.0,20.0,0,,0
4299,312,2013-05-06 10:13:48,5,219,3.24,127.82,219,20942,3,3.0,1,1.1,0.0005,5.0,18,120.0,0,15893,1,2,1,0,1,0,,996.52,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4321,313,2013-05-09 10:49:10,5,219,,,219,1753,2,3.0,0,3.69,0.1144,5.06,12,139.0,0,27770,3,170,4,0,1,1,,2443.04,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4352,317,2013-02-21 09:52:30,5,219,,,219,1707,5,5.0,0,5.58,,6.2,8,763.0,1,2620,3,49,2,0,1,1,,292.33,1,,,,0.0,0.0,69.0,,,,1.0,1.0,69.0,1.0,1.0,69.0,,,,,,,1.0,0.0,69.0,0,,0
4372,320,2013-04-28 21:44:49,12,99,,,55,7961,3,4.0,0,1.61,,4.94,14,188.93,0,17341,2,89,2,0,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4403,321,2013-06-26 20:44:34,24,216,,,92,12024,3,0.0,0,3.14,,0.0,8,46.64,0,27347,4,72,2,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4430,322,2013-06-18 10:56:42,5,219,,,219,7861,2,3.5,1,2.94,,0.0,33,60.0,0,25798,1,31,2,1,1,1,,76.57,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4463,325,2013-06-03 11:21:27,5,219,,,219,21111,4,3.5,1,3.61,0.2787,0.0,3,289.0,0,28357,1,12,2,0,1,1,,1434.84,1,,,,0.0,0.0,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
4485,326,2013-02-19 19:29:14,5,219,,,59,458,4,4.0,1,4.37,0.1711,5.3,16,140.0,0,27000,5,21,3,0,1,0,,938.65,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
4518,328,2013-06-06 12:27:28,5,219,,,219,8383,3,4.0,1,2.94,0.1237,0.0,14,150.0,0,13570,4,0,1,0,1,1,,555.77,1,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
4551,329,2013-06-18 15:58:26,18,129,,,91,2667,4,0.0,0,3.97,,0.0,6,178.14,0,13328,7,12,2,0,1,0,,1119.15,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4557,331,2013-05-11 08:21:27,5,219,,,219,1230,3,3.5,0,5.83,,5.71,6,359.0,0,2508,1,10,2,0,1,0,,,1,,,,,,,0.0,0.0,,,,,,,,,,,,,,,,,0,,0
4574,333,2013-04-28 19:18:16,5,35,,,219,6803,3,0.0,1,1.61,,4.55,7,101.0,0,27699,1,78,2,3,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4582,335,2013-04-21 18:59:31,32,220,,,99,9090,4,4.0,1,5.04,0.0909,5.22,28,210.67,0,15708,2,80,2,0,1,0,,10301.86,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4612,338,2013-01-20 08:59:09,5,219,,,113,4067,4,4.5,0,3.0,0.1397,6.07,2,328.0,1,17430,4,4,2,0,1,1,,678.7,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4637,339,2013-05-09 19:22:31,5,219,,,219,97,2,3.5,1,0.69,0.0037,4.51,14,79.0,0,14612,1,5,2,0,1,0,,239.31,0,,,,-1.0,0.0,12.0,-1.0,0.0,12.0,,,,,,,,,,,,,-1.0,0.0,12.0,0,,0
4656,342,2013-01-31 07:02:26,5,219,,,117,710,3,4.0,1,1.1,,0.0,22,29.0,0,13107,2,48,4,0,4,0,,7958.26,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4678,344,2013-01-10 10:18:57,5,219,,,219,35646,2,3.5,1,2.3,0.0375,4.58,4,125.0,0,23435,6,185,2,2,1,0,,581.18,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4686,345,2012-11-12 13:05:33,9,59,,,205,1397,4,4.0,1,0.69,,5.69,9,270.68,0,6867,1,28,2,0,1,0,,8798.29,0,,,,1.0,0.0,21.0,-1.0,0.0,4.0,,,,,,,,,,,,,,,,0,,0
4714,346,2012-12-01 12:06:54,5,219,,,219,4352,3,4.0,1,2.48,,5.3,15,139.0,0,23475,1,30,3,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4742,348,2013-05-18 17:22:36,5,219,,,219,11362,2,4.5,1,1.95,0.1323,4.87,3,116.0,0,10472,1,0,1,0,1,1,,47.37,0,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,0,,0
4757,350,2012-11-18 21:41:33,14,100,,,219,3064,2,4.0,0,3.26,0.062,4.6,4,78.91,0,27043,1,15,2,1,1,0,,209.98,0,,,,,,,,,,,,,,,,,,,,,,,,,1,,0
4790,353,2013-05-15 10:08:53,5,219,3.26,240.26,219,7590,3,2.0,1,2.2,,4.75,32,90.0,0,10737,1,1,1,1,2,1,,932.67,0,,,,,,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
4823,355,2013-01-21 13:43:08,5,219,,,219,440,3,3.0,0,4.92,,5.36,33,249.0,1,8823,4,38,2,0,1,1,-36.2121,975.03,0,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,,-1.0,,0,,0
4854,356,2013-05-06 18:34:08,5,219,,,55,10944,5,3.5,1,5.46,0.2622,5.89,31,372.0,0,14177,6,34,2,0,1,0,,3668.58,0,,,,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,0,,0
4887,357,2012-11-27 15:40:44,5,219,,,219,11728,5,5.0,0,0.69,0.0084,5.73,28,219.0,0,3821,2,34,1,0,1,0,,538.94,0,,,,,,,,,,,,,,,,,,,,,,,-1.0,,0,,0
4919,359,2013-06-11 21:49:52,5,219,,,219,3215,2,3.5,1,2.71,,0.0,29,75.0,0,21777,1,26,2,0,1,0,,173.34,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4952,360,2013-04-16 23:31:39,32,220,,,98,7015,5,5.0,1,2.64,,6.15,14,434.33,1,10749,2,29,4,0,1,0,,4503.15,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4972,361,2012-12-04 09:59:55,5,219,,,219,9665,4,4.0,1,1.95,0.2113,5.11,6,101.0,1,25898,1,8,2,0,1,0,,11.99,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4981,362,2012-11-19 11:35:56,27,138,3.22,203.77,219,4690,2,0.0,0,1.61,0.0125,4.99,8,401.3,0,3715,2,250,2,3,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
4992,365,2013-04-24 21:21:17,5,219,,,219,4780,4,4.0,0,2.83,0.0232,5.32,33,112.0,0,8347,5,5,2,1,1,0,,965.08,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
5025,366,2013-03-06 11:31:01,16,31,,,98,1801,5,4.5,0,4.28,0.2331,6.01,20,303.38,0,25298,1,9,1,1,1,1,,5748.12,0,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,1.0,,,,,,,,,,,0,,0
5056,367,2012-12-31 14:48:49,15,55,,,14,1750,5,0.0,1,3.97,,5.66,34,198.25,1,11842,4,22,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
5088,372,2013-05-12 18:05:23,5,219,,,31,2957,5,4.0,1,6.73,0.0831,6.21,26,392.0,0,15620,3,67,3,1,2,1,,4696.66,0,1.0,0.0,9.0,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,0.0,,,,,0,,0
5113,374,2012-12-29 22:38:28,5,219,,,219,1230,3,3.5,0,5.83,0.6808,5.74,16,699.0,0,24700,1,2,2,0,1,0,,2551.33,0,,,,0.0,0.0,28.0,,,,,1.0,,,,,,,,,,,,,,0,,0
5145,375,2013-01-19 16:51:27,5,219,,,219,14082,4,4.0,1,4.29,0.239,5.34,25,140.0,0,8192,1,1,3,0,1,0,,237.45,0,,,,0.0,0.0,113.0,0.0,0.0,12.0,,,,0.0,0.0,12.0,,,,,,,0.0,0.0,24.0,0,,0
5177,376,2013-02-01 11:23:05,5,79,,,132,4867,4,3.5,0,5.82,0.4778,5.24,20,163.0,0,27231,10,41,2,0,1,0,,,0,1.0,0.0,6.0,,,,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,0,,0
5208,377,2012-11-26 09:37:11,14,100,,,100,372,4,5.0,0,1.61,0.0198,5.38,2,109.71,0,6792,2,46,2,0,1,1,,416.79,1,,,,,1.0,,,,,,,,1.0,0.0,18.0,,,,,,,1.0,0.0,18.0,0,,0
5234,379,2013-05-19 19:42:25,5,219,,,219,1736,3,4.0,0,3.37,0.0365,5.06,29,149.0,0,23904,1,13,1,0,1,1,,100.74,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
5267,382,2013-03-26 20:01:28,5,68,,,219,4468,5,4.5,1,2.3,0.0116,6.15,2,219.0,0,23605,2,88,1,1,1,1,,,1,,,,0.0,0.0,,,,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
5275,383,2013-01-24 13:44:19,5,106,,,109,4,5,4.5,1,4.88,0.1155,6.21,2,717.0,1,12420,5,167,2,2,1,0,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,1,3782.13,1
5285,384,2013-04-26 06:56:07,5,130,3.72,203.93,41,4897,5,4.5,1,6.15,,5.95,34,914.0,1,12345,3,3,1,0,1,0,,,0,,,,,,,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,0,,0
5315,386,2013-05-14 15:16:19,5,219,,,219,12447,3,4.5,1,2.2,,5.32,1,144.0,1,13945,1,0,1,0,1,0,,,0,,,,0.0,0.0,,,1.0,,,,,,,,,,,,,,0.0,0.0,6.0,0,,0
5337,387,2013-01-16 10:50:56,5,219,2.9,136.75,219,78,2,1.5,0,0.69,,4.3,3,69.0,1,3836,2,13,1,1,1,0,,1187.96,0,,,,-1.0,0.0,47.0,-1.0,0.0,49.0,,,,-1.0,0.0,42.0,,,,,,,-1.0,0.0,42.0,0,,0
5369,390,2012-11-04 20:11:59,15,55,,,55,2762,2,1.0,1,3.37,0.0166,4.43,16,80.12,0,2907,1,3,1,1,1,0,,,1,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
